transaction_id,timestamp,account_id,account_type,account_age_days,account_balance,amount,transaction_type,location,merchant_category,channel,device_type,currency,is_international,ip_address,is_fraud,fraud_type,hour,day_of_week,day_of_month,month,quarter,is_weekend,is_business_hours,amount_log,amount_category,high_risk_merchant,medium_risk_merchant
TXN_00004952,2025-09-30 19:31:19.017445,ACC_000190,PERSONAL,3244,25736.88,180.44,WITHDRAWAL,TX,retail,online,POS,EUR,False,192.168.196.126,0,,19,1,30,9,3,0,0,5.200925020539387,small,0,0
TXN_00000005,2025-10-01 02:14:32.017445,ACC_000112,JOINT,2235,95690.48,3229.09,DEPOSIT,NJ,electronics,mobile_app,MOBILE,USD,False,192.168.155.7,0,,2,2,1,10,4,0,0,8.080265279605603,large,0,1
TXN_00009529,2025-10-01 02:35:16.017445,ACC_000396,PERSONAL,1896,41395.41,19.48,DEPOSIT,OH,entertainment,branch,POS,GBP,False,192.168.82.60,0,,2,2,1,10,4,0,0,3.019448800171307,micro,0,1
TXN_00002893,2025-10-01 09:07:09.017445,ACC_000034,PERSONAL,1013,66947.4,893.68,TRANSFER,IN,restaurant,atm,DESKTOP,EUR,False,192.168.226.237,0,,9,2,1,10,4,0,1,6.7964661124420696,medium,0,0
TXN_00002404,2025-10-01 09:56:45.017445,ACC_000156,BUSINESS,2546,2712.05,3408.66,TRANSFER,NJ,travel,phone,MOBILE,USD,True,192.168.43.126,0,,9,2,1,10,4,0,1,8.134367858561646,large,0,1
TXN_00007002,2025-10-01 10:47:03.017445,ACC_000461,PERSONAL,2395,13132.07,5.34,PURCHASE,WA,entertainment,atm,MOBILE,USD,False,192.168.45.72,0,,10,2,1,10,4,0,1,1.8468787684491346,micro,0,1
TXN_00006266,2025-10-01 10:51:42.017445,ACC_000440,PERSONAL,377,61275.27,203.29,DEPOSIT,TN,entertainment,mobile_app,DESKTOP,USD,False,192.168.172.165,0,,10,2,1,10,4,0,1,5.319540552999562,small,0,1
TXN_00008103,2025-10-01 11:38:33.017445,ACC_000096,PERSONAL,3187,83457.49,52.04,PAYMENT,CA,retail,mobile_app,TABLET,USD,False,192.168.100.48,0,,11,2,1,10,4,0,1,3.971046345877607,micro,0,0
TXN_00000401,2025-10-01 12:00:22.017445,ACC_000068,PERSONAL,2159,28318.08,131.13,WITHDRAWAL,IN,restaurant,mobile_app,DESKTOP,USD,False,192.168.203.202,0,,12,2,1,10,4,0,1,4.883786286426125,small,0,0
TXN_00007246,2025-10-01 12:00:47.017445,ACC_000029,PERSONAL,2807,18901.09,606.88,WITHDRAWAL,WA,jewelry,phone,DESKTOP,USD,False,192.168.64.101,0,,12,2,1,10,4,0,1,6.409977494065404,medium,1,0
TXN_00000607,2025-10-01 14:25:45.017445,ACC_000159,PERSONAL,445,52703.82,6.55,DEPOSIT,FL,grocery,mobile_app,TABLET,USD,False,192.168.185.123,0,,14,2,1,10,4,0,1,2.0215475632609334,micro,0,0
TXN_00004876,2025-10-01 14:28:30.017445,ACC_000425,PERSONAL,710,92485.92,52.92,DEPOSIT,MA,healthcare,online,MOBILE,USD,True,192.168.87.181,0,,14,2,1,10,4,0,1,3.987501466604052,micro,0,0
TXN_00005459,2025-10-01 14:35:18.017445,ACC_000339,PERSONAL,685,70469.81,222.95,DEPOSIT,IN,money_transfer,branch,DESKTOP,USD,False,192.168.200.30,1,OTHER_SUSPICIOUS,14,2,1,10,4,0,1,5.411422812653309,small,1,0
TXN_00006585,2025-10-01 15:10:55.017445,ACC_000006,JOINT,1501,33981.95,1260.53,DEPOSIT,CA,restaurant,atm,DESKTOP,EUR,False,192.168.107.195,0,,15,2,1,10,4,0,1,7.140080549011186,large,0,0
TXN_00005231,2025-10-01 15:17:59.017445,ACC_000368,BUSINESS,1933,64890.47,380.42,TRANSFER,PA,grocery,online,DESKTOP,USD,False,192.168.146.118,0,,15,2,1,10,4,0,1,5.943901130176372,small,0,0
TXN_00001456,2025-10-01 15:28:40.017445,ACC_000199,PERSONAL,2548,32287.3,8.71,PAYMENT,CA,travel,phone,MOBILE,EUR,False,192.168.104.111,0,,15,2,1,10,4,0,1,2.2731562823032334,micro,0,1
TXN_00008021,2025-10-01 16:01:13.017445,ACC_000081,PERSONAL,3333,56156.72,1838.55,WITHDRAWAL,WA,jewelry,atm,MOBILE,USD,False,192.168.184.179,0,,16,2,1,10,4,0,1,7.51727625547469,large,1,0
TXN_00007493,2025-10-01 16:01:32.017445,ACC_000133,PERSONAL,2721,3448.25,31.26,TRANSFER,NY,entertainment,atm,MOBILE,USD,False,192.168.192.60,0,,16,2,1,10,4,0,1,3.473828072697063,micro,0,1
TXN_00009379,2025-10-01 16:09:10.017445,ACC_000317,PERSONAL,745,73719.2,39.33,TRANSFER,CA,retail,phone,MOBILE,EUR,False,192.168.26.152,0,,16,2,1,10,4,0,1,3.697095608885277,micro,0,0
TXN_00002334,2025-10-01 16:14:53.017445,ACC_000258,BUSINESS,1715,50260.59,2559.9,TRANSFER,WI,jewelry,mobile_app,ATM,EUR,False,192.168.49.204,0,,16,2,1,10,4,0,1,7.848114038189992,large,1,0
TXN_00008235,2025-10-01 16:15:20.017445,ACC_000093,PERSONAL,2783,18216.72,8.68,WITHDRAWAL,MI,gambling,online,MOBILE,USD,False,192.168.180.195,0,,16,2,1,10,4,0,1,2.2700619012884857,micro,1,0
TXN_00002804,2025-10-01 17:51:44.017445,ACC_000394,JOINT,2074,50429.64,5833.02,TRANSFER,PA,jewelry,mobile_app,TABLET,USD,False,192.168.252.3,0,,17,2,1,10,4,0,1,8.671461578601427,xlarge,1,0
TXN_00007616,2025-10-01 20:00:54.017445,ACC_000128,PERSONAL,3235,16109.05,100.4,PAYMENT,VA,grocery,online,MOBILE,USD,False,192.168.172.110,0,,20,2,1,10,4,0,0,4.619073091157083,small,0,0
TXN_00008730,2025-10-01 21:49:53.017445,ACC_000086,PERSONAL,937,91956.44,102.81,PURCHASE,NJ,healthcare,online,POS,USD,False,192.168.198.2,0,,21,2,1,10,4,0,0,4.642562305205154,small,0,0
TXN_00009594,2025-10-01 23:27:49.017445,ACC_000260,JOINT,1725,65003.46,520.88,PURCHASE,NJ,travel,phone,TABLET,USD,False,192.168.207.93,0,,23,2,1,10,4,0,0,6.257437676397547,medium,0,1
TXN_00004098,2025-10-02 00:32:47.017445,ACC_000218,PERSONAL,283,74395.71,1105.45,PAYMENT,NY,electronics,mobile_app,POS,EUR,False,192.168.6.78,0,,0,3,2,10,4,0,0,7.008911970941875,large,0,1
TXN_00005451,2025-10-02 02:14:02.017445,ACC_000272,PERSONAL,1125,79095.68,1994.7,DEPOSIT,NC,retail,branch,ATM,USD,False,192.168.57.244,0,,2,3,2,10,4,0,0,7.598750144973939,large,0,0
TXN_00002107,2025-10-02 02:24:42.017445,ACC_000067,PERSONAL,1063,34155.44,1419.48,PURCHASE,VA,jewelry,mobile_app,DESKTOP,USD,False,192.168.196.231,0,,2,3,2,10,4,0,0,7.2587501216456705,large,1,0
TXN_00008362,2025-10-02 09:43:31.017445,ACC_000293,PERSONAL,2766,90245.42,12.0,WITHDRAWAL,CO,restaurant,mobile_app,MOBILE,EUR,False,192.168.192.148,0,,9,3,2,10,4,0,1,2.5649493574615367,micro,0,0
TXN_00004569,2025-10-02 10:12:08.017445,ACC_000293,PERSONAL,2766,91602.42,1369.0,DEPOSIT,CO,healthcare,atm,DESKTOP,USD,False,192.168.57.132,0,,10,3,2,10,4,0,1,7.222566018822171,large,0,0
TXN_00007150,2025-10-02 10:22:57.017445,ACC_000115,PERSONAL,3161,47782.62,62.6,DEPOSIT,CA,professional_services,atm,POS,USD,False,192.168.48.119,0,,10,3,2,10,4,0,1,4.152613470346076,micro,0,0
TXN_00009851,2025-10-02 12:46:15.017445,ACC_000166,PERSONAL,160,17581.56,1531.89,TRANSFER,MD,jewelry,branch,DESKTOP,GBP,False,192.168.144.44,0,,12,3,2,10,4,0,1,7.334910121568032,large,1,0
TXN_00001997,2025-10-02 12:58:44.017445,ACC_000411,PERSONAL,64,12766.65,122.65,PAYMENT,CO,entertainment,atm,DESKTOP,GBP,False,192.168.120.25,0,,12,3,2,10,4,0,1,4.817454993967425,small,0,1
TXN_00008172,2025-10-02 14:44:53.017445,ACC_000003,PERSONAL,2048,51185.38,4455.77,TRANSFER,IN,automotive,atm,POS,USD,False,192.168.121.106,0,,14,3,2,10,4,0,1,8.402179567396928,large,0,1
TXN_00007103,2025-10-02 14:49:47.017445,ACC_000168,PERSONAL,311,3021.17,920.54,TRANSFER,TN,utilities,phone,MOBILE,USD,True,192.168.246.100,0,,14,3,2,10,4,0,1,6.826046183655592,medium,0,0
TXN_00000198,2025-10-02 17:03:16.017445,ACC_000094,BUSINESS,82,4396.16,876.77,DEPOSIT,CO,retail,online,DESKTOP,EUR,False,192.168.98.84,0,,17,3,2,10,4,0,1,6.7773846003201434,medium,0,0
TXN_00002022,2025-10-02 20:41:42.017445,ACC_000254,PERSONAL,909,32874.53,224.8,WITHDRAWAL,WI,automotive,atm,DESKTOP,USD,False,192.168.16.24,0,,20,3,2,10,4,0,0,5.419649651715562,small,0,1
TXN_00007269,2025-10-03 03:29:12.017445,ACC_000293,PERSONAL,2766,90303.31,69.89,DEPOSIT,CO,restaurant,atm,MOBILE,USD,False,192.168.67.75,0,,3,4,3,10,4,0,0,4.261129379866926,micro,0,0
TXN_00009557,2025-10-03 05:35:55.017445,ACC_000390,JOINT,732,52350.81,55.48,WITHDRAWAL,IN,entertainment,online,ATM,USD,True,192.168.219.70,0,,5,4,3,10,4,0,0,4.033886593184986,micro,0,1
TXN_00002545,2025-10-03 05:59:27.017445,ACC_000185,PERSONAL,3457,77390.66,97.23,DEPOSIT,MO,entertainment,branch,MOBILE,EUR,True,192.168.73.232,0,,5,4,3,10,4,0,0,4.5873116676867784,micro,0,1
TXN_00002504,2025-10-03 09:45:49.017445,ACC_000265,PERSONAL,3303,41654.15,16.38,DEPOSIT,NC,grocery,mobile_app,DESKTOP,USD,True,192.168.213.167,0,,9,4,3,10,4,0,1,2.8553201198372458,micro,0,0
TXN_00005530,2025-10-03 11:51:01.017445,ACC_000323,PERSONAL,2435,20643.25,57.87,PAYMENT,MA,grocery,mobile_app,MOBILE,USD,False,192.168.121.56,0,,11,4,3,10,4,0,1,4.07533162304017,micro,0,0
TXN_00006980,2025-10-03 12:37:03.017445,ACC_000386,BUSINESS,852,6729.94,7065.3,PAYMENT,NY,jewelry,mobile_app,MOBILE,USD,False,192.168.40.227,0,,12,4,3,10,4,0,1,8.863092283853375,xlarge,1,0
TXN_00006102,2025-10-03 13:41:36.017445,ACC_000077,PERSONAL,2344,57690.36,100.52,TRANSFER,WI,healthcare,atm,DESKTOP,USD,True,192.168.43.200,0,,13,4,3,10,4,0,1,4.620255823406132,small,0,0
TXN_00009357,2025-10-03 14:25:19.017445,ACC_000125,PERSONAL,2507,85423.52,12.04,TRANSFER,MA,grocery,phone,DESKTOP,EUR,False,192.168.94.12,0,,14,4,3,10,4,0,1,2.5680215564985067,micro,0,0
TXN_00008936,2025-10-03 14:38:03.017445,ACC_000044,JOINT,396,44773.45,126.26,WITHDRAWAL,NC,retail,mobile_app,MOBILE,EUR,False,192.168.1.15,0,,14,4,3,10,4,0,1,4.846232237804646,small,0,0
TXN_00006168,2025-10-03 15:07:02.017445,ACC_000264,PERSONAL,3260,29284.42,37.84,PAYMENT,IN,utilities,phone,ATM,USD,False,192.168.54.7,0,,15,4,3,10,4,0,1,3.659450643423124,micro,0,0
TXN_00004039,2025-10-03 15:32:43.017445,ACC_000377,JOINT,3022,74940.9,160.99,TRANSFER,VA,retail,mobile_app,MOBILE,USD,False,192.168.199.19,0,,15,4,3,10,4,0,1,5.0875346049320465,small,0,0
TXN_00006612,2025-10-03 15:36:36.017445,ACC_000250,PERSONAL,363,13054.96,36.81,PAYMENT,MD,professional_services,branch,MOBILE,USD,False,192.168.4.165,0,,15,4,3,10,4,0,1,3.6325736179028416,micro,0,0
TXN_00001062,2025-10-03 15:46:57.017445,ACC_000101,PERSONAL,1313,59512.36,212.24,WITHDRAWAL,WI,grocery,online,TABLET,EUR,False,192.168.140.195,0,,15,4,3,10,4,0,1,5.36241829195456,small,0,0
TXN_00004864,2025-10-03 16:41:25.017445,ACC_000080,PERSONAL,3594,60357.02,78.37,DEPOSIT,PA,restaurant,online,ATM,USD,False,192.168.148.201,0,,16,4,3,10,4,0,1,4.374120463102784,micro,0,0
TXN_00007824,2025-10-03 16:45:43.017445,ACC_000408,PERSONAL,2331,40940.45,168.08,PAYMENT,IN,healthcare,online,DESKTOP,USD,False,192.168.230.9,0,,16,4,3,10,4,0,1,5.130371975698589,small,0,0
TXN_00006466,2025-10-03 17:18:00.017445,ACC_000116,PERSONAL,1356,903.81,296.1,DEPOSIT,IL,retail,atm,POS,USD,False,192.168.207.115,0,,17,4,3,10,4,0,1,5.694068782468562,small,0,0
TXN_00001295,2025-10-03 17:21:27.017445,ACC_000269,PERSONAL,1800,85492.0,1176.14,TRANSFER,NJ,professional_services,online,DESKTOP,EUR,False,192.168.228.176,0,,17,4,3,10,4,0,1,7.0708430466607926,large,0,0
TXN_00000582,2025-10-03 17:23:32.017445,ACC_000208,PERSONAL,3605,55121.63,244.4,PURCHASE,OH,travel,atm,DESKTOP,USD,True,192.168.206.192,0,,17,4,3,10,4,0,1,5.502889532276811,small,0,1
TXN_00004768,2025-10-03 17:40:27.017445,ACC_000150,PERSONAL,3486,60097.68,3.21,TRANSFER,GA,restaurant,online,MOBILE,USD,False,192.168.104.112,0,,17,4,3,10,4,0,1,1.43746264769429,micro,0,0
TXN_00005722,2025-10-03 21:39:53.017445,ACC_000239,JOINT,1518,88279.49,41.86,TRANSFER,MA,automotive,mobile_app,TABLET,EUR,False,192.168.179.16,0,,21,4,3,10,4,0,0,3.7579389900454307,micro,0,1
TXN_00009812,2025-10-04 09:35:40.017445,ACC_000068,PERSONAL,2159,28458.92,9.71,PAYMENT,IN,grocery,mobile_app,DESKTOP,USD,False,192.168.117.13,0,,9,5,4,10,4,1,0,2.3711778844596574,micro,0,0
TXN_00000086,2025-10-04 10:03:37.017445,ACC_000112,JOINT,2235,98544.58,374.99,PAYMENT,NJ,restaurant,mobile_app,MOBILE,USD,False,192.168.189.139,0,,10,5,4,10,4,1,0,5.929562547291541,small,0,0
TXN_00000585,2025-10-04 10:04:15.017445,ACC_000065,PERSONAL,303,25352.22,33.77,DEPOSIT,MA,retail,online,DESKTOP,USD,False,192.168.200.166,0,,10,5,4,10,4,1,0,3.5487549460197703,micro,0,0
TXN_00004888,2025-10-04 10:11:28.017445,ACC_000293,PERSONAL,2766,90233.4167058776,4951.61,PAYMENT,CO,professional_services,online,TABLET,USD,False,192.168.229.6,1,WEEKEND_ACTIVITY,10,5,4,10,4,1,0,8.507669989330589,large,0,0
TXN_00004705,2025-10-04 10:32:45.017445,ACC_000402,PERSONAL,2502,88370.51,11392.01,DEPOSIT,TN,automotive,phone,MOBILE,USD,False,192.168.122.138,1,STRUCTURING,10,5,4,10,4,1,0,9.340755288429671,xlarge,0,1
TXN_00005803,2025-10-04 10:34:50.017445,ACC_000075,JOINT,1119,20533.51,46.17,TRANSFER,VA,retail,atm,DESKTOP,EUR,False,192.168.94.149,0,,10,5,4,10,4,1,0,3.8537580972961702,micro,0,0
TXN_00005101,2025-10-04 10:43:34.017445,ACC_000254,PERSONAL,909,35675.82,3026.09,PAYMENT,WI,healthcare,mobile_app,DESKTOP,USD,False,192.168.105.93,0,,10,5,4,10,4,1,0,8.015357040988045,large,0,0
TXN_00009881,2025-10-04 10:50:45.017445,ACC_000351,PERSONAL,1952,41627.76,2507.46,PAYMENT,TX,travel,mobile_app,ATM,USD,True,192.168.85.154,0,,10,5,4,10,4,1,0,7.827424298012839,large,0,1
TXN_00009978,2025-10-04 10:53:22.017445,ACC_000403,PERSONAL,225,31026.09,235.17,DEPOSIT,NC,restaurant,mobile_app,MOBILE,USD,False,192.168.125.192,0,,10,5,4,10,4,1,0,5.46455188468906,small,0,0
TXN_00008146,2025-10-04 12:00:05.017445,ACC_000451,PERSONAL,1736,5514.71,489.96,PAYMENT,VA,retail,online,TABLET,USD,False,192.168.122.169,0,,12,5,4,10,4,1,0,6.196362658080841,small,0,0
TXN_00002262,2025-10-04 13:10:50.017445,ACC_000157,PERSONAL,1826,71825.44,33.62,WITHDRAWAL,CO,jewelry,atm,DESKTOP,USD,False,192.168.67.59,0,,13,5,4,10,4,1,0,3.544431549748063,micro,1,0
TXN_00006527,2025-10-04 13:56:51.017445,ACC_000238,PERSONAL,2281,57419.74,100.74,WITHDRAWAL,NC,restaurant,mobile_app,MOBILE,GBP,False,192.168.28.252,0,,13,5,4,10,4,1,0,4.622420539394619,small,0,0
TXN_00005553,2025-10-04 15:07:55.017445,ACC_000403,PERSONAL,225,30793.13,2.21,WITHDRAWAL,NC,restaurant,online,DESKTOP,USD,False,192.168.95.84,0,,15,5,4,10,4,1,0,1.1662709371419244,micro,0,0
TXN_00007236,2025-10-04 15:42:18.017445,ACC_000332,PERSONAL,3022,24683.42,72.72,PURCHASE,WI,utilities,online,MOBILE,USD,False,192.168.113.204,0,,15,5,4,10,4,1,0,4.300274132801623,micro,0,0
TXN_00004340,2025-10-04 15:47:31.017445,ACC_000285,PERSONAL,1146,18120.66,7.9,TRANSFER,PA,utilities,atm,MOBILE,USD,False,192.168.254.61,0,,15,5,4,10,4,1,0,2.186051276738094,micro,0,0
TXN_00009120,2025-10-04 16:12:18.017445,ACC_000073,PERSONAL,1574,45793.62,312.25,DEPOSIT,FL,entertainment,mobile_app,TABLET,USD,True,192.168.173.75,0,,16,5,4,10,4,1,0,5.747001593776178,small,0,1
TXN_00002867,2025-10-04 16:27:22.017445,ACC_000028,PERSONAL,1687,70956.62,36.41,WITHDRAWAL,CA,restaurant,mobile_app,DESKTOP,USD,False,192.168.51.250,0,,16,5,4,10,4,1,0,3.6219380483600547,micro,0,0
TXN_00001847,2025-10-04 16:46:24.017445,ACC_000045,PERSONAL,2996,5951.24,101.12,PURCHASE,TN,grocery,mobile_app,MOBILE,USD,False,192.168.134.246,0,,16,5,4,10,4,1,0,4.6261485923732835,small,0,0
TXN_00002880,2025-10-04 17:01:35.017445,ACC_000184,PERSONAL,3004,4272.31,9.19,DEPOSIT,IL,restaurant,online,TABLET,EUR,False,192.168.30.37,0,,17,5,4,10,4,1,0,2.321406847234633,micro,0,0
TXN_00004419,2025-10-04 17:21:32.017445,ACC_000488,BUSINESS,1103,100715.48,1501.13,PAYMENT,CA,travel,mobile_app,MOBILE,EUR,False,192.168.18.70,0,,17,5,4,10,4,1,0,7.314639379843715,large,0,1
TXN_00004023,2025-10-04 18:48:06.017445,ACC_000311,PERSONAL,1948,30840.25,2472.12,DEPOSIT,NY,retail,mobile_app,DESKTOP,USD,True,192.168.237.60,0,,18,5,4,10,4,1,0,7.813235790404009,large,0,0
TXN_00004093,2025-10-04 19:45:48.017445,ACC_000370,JOINT,2470,8776.5,16.52,PAYMENT,PA,entertainment,mobile_app,DESKTOP,EUR,False,192.168.188.107,0,,19,5,4,10,4,1,0,2.8633430855082453,micro,0,1
TXN_00006257,2025-10-04 21:03:17.017445,ACC_000326,PERSONAL,3286,1136.7,111.4,WITHDRAWAL,FL,grocery,online,POS,USD,False,192.168.12.151,0,,21,5,4,10,4,1,0,4.722063937459591,small,0,0
TXN_00003046,2025-10-05 02:28:40.017445,ACC_000094,BUSINESS,82,2641.58,877.81,PAYMENT,CO,grocery,mobile_app,DESKTOP,EUR,False,192.168.2.17,0,,2,6,5,10,4,1,0,6.778568719599104,medium,0,0
TXN_00008168,2025-10-05 03:49:17.017445,ACC_000001,BUSINESS,3175,5653.5,249.05,PAYMENT,GA,utilities,branch,POS,USD,True,192.168.127.111,0,,3,6,5,10,4,1,0,5.521660897864913,small,0,0
TXN_00007987,2025-10-05 06:25:30.017445,ACC_000419,JOINT,444,21375.86,63.7,PAYMENT,NC,grocery,online,POS,USD,False,192.168.180.203,0,,6,6,5,10,4,1,0,4.169761201506855,micro,0,0
TXN_00009181,2025-10-05 06:35:28.017445,ACC_000034,PERSONAL,1013,67541.5,1487.78,PAYMENT,IN,electronics,branch,TABLET,USD,False,192.168.134.30,1,WEEKEND_ACTIVITY,6,6,5,10,4,1,0,7.30571227159998,large,0,1
TXN_00005628,2025-10-05 09:14:44.017445,ACC_000223,PERSONAL,981,62171.99,41.23,WITHDRAWAL,WI,grocery,mobile_app,TABLET,USD,False,192.168.209.43,0,,9,6,5,10,4,1,0,3.743130868945852,micro,0,0
TXN_00006951,2025-10-05 09:15:00.017445,ACC_000020,PERSONAL,3370,9248.94,152.03,DEPOSIT,TN,grocery,phone,DESKTOP,USD,False,192.168.11.78,0,,9,6,5,10,4,1,0,5.0306339806029445,small,0,0
TXN_00000525,2025-10-05 09:33:26.017445,ACC_000258,BUSINESS,1715,44935.97,2764.72,PAYMENT,WI,automotive,atm,DESKTOP,USD,False,192.168.248.42,0,,9,6,5,10,4,1,0,7.925056277888823,large,0,1
TXN_00001207,2025-10-05 09:56:22.017445,ACC_000275,PERSONAL,822,51430.3,204.3,PURCHASE,NJ,utilities,mobile_app,MOBILE,USD,False,192.168.225.106,0,,9,6,5,10,4,1,0,5.324472324024888,small,0,0
TXN_00005395,2025-10-05 11:10:57.017445,ACC_000021,PERSONAL,3063,93857.18,287.24,PAYMENT,TN,retail,atm,DESKTOP,USD,False,192.168.80.85,0,,11,6,5,10,4,1,0,5.663793466439838,small,0,0
TXN_00007188,2025-10-05 11:33:40.017445,ACC_000235,PERSONAL,1186,36237.43,11.69,WITHDRAWAL,GA,retail,mobile_app,ATM,USD,False,192.168.88.53,0,,11,6,5,10,4,1,0,2.540814281726296,micro,0,0
TXN_00009843,2025-10-05 12:46:55.017445,ACC_000410,PERSONAL,1095,55000.57,320.39,PAYMENT,IL,utilities,mobile_app,POS,EUR,False,192.168.50.143,0,,12,6,5,10,4,1,0,5.7726553389425765,small,0,0
TXN_00001466,2025-10-05 12:54:34.017445,ACC_000409,PERSONAL,465,62697.66,14.6,WITHDRAWAL,IL,retail,mobile_app,TABLET,USD,False,192.168.76.246,0,,12,6,5,10,4,1,0,2.747270914255491,micro,0,0
TXN_00006768,2025-10-05 14:08:15.017445,ACC_000142,PERSONAL,375,59111.04,224.75,PAYMENT,NC,restaurant,atm,MOBILE,EUR,False,192.168.95.199,0,,14,6,5,10,4,1,0,5.419428192297095,small,0,0
TXN_00003630,2025-10-05 14:43:54.017445,ACC_000102,PERSONAL,3522,46071.33,49.15,PAYMENT,MO,retail,branch,DESKTOP,USD,False,192.168.228.184,0,,14,6,5,10,4,1,0,3.9150185144079446,micro,0,0
TXN_00006197,2025-10-05 14:48:04.017445,ACC_000013,PERSONAL,2626,88345.74,6.04,TRANSFER,PA,retail,atm,MOBILE,USD,False,192.168.204.30,0,,14,6,5,10,4,1,0,1.951608170169951,micro,0,0
TXN_00000845,2025-10-05 15:10:36.017445,ACC_000154,PERSONAL,2915,51956.27033510819,7109.14,TRANSFER,CA,gambling,branch,ATM,USD,False,192.168.62.146,1,SUSPICIOUS_AMOUNT,15,6,5,10,4,1,0,8.869277213180082,xlarge,1,0
TXN_00001013,2025-10-05 15:41:03.017445,ACC_000152,BUSINESS,19,28951.41,805.83,PAYMENT,NC,jewelry,online,POS,EUR,False,192.168.201.230,0,,15,6,5,10,4,1,0,6.69311298932529,medium,1,0
TXN_00008266,2025-10-05 16:38:24.017445,ACC_000281,PERSONAL,2519,54508.6,14.81,WITHDRAWAL,GA,retail,mobile_app,TABLET,USD,False,192.168.90.162,0,,16,6,5,10,4,1,0,2.7606426512213806,micro,0,0
TXN_00006068,2025-10-05 16:46:41.017445,ACC_000251,PERSONAL,2218,26335.0,2576.7,TRANSFER,PA,electronics,mobile_app,TABLET,USD,False,192.168.119.189,0,,16,6,5,10,4,1,0,7.854652807449193,large,0,1
TXN_00005391,2025-10-05 17:03:00.017445,ACC_000078,PERSONAL,503,62902.34,94.31,PURCHASE,GA,automotive,phone,MOBILE,USD,True,192.168.121.46,0,,17,6,5,10,4,1,0,4.557134736949535,micro,0,1
TXN_00001282,2025-10-05 18:13:48.017445,ACC_000141,PERSONAL,530,64457.19,1166.39,TRANSFER,TX,utilities,mobile_app,DESKTOP,USD,False,192.168.199.44,0,,18,6,5,10,4,1,0,7.062525766688801,large,0,0
TXN_00009536,2025-10-05 18:50:37.017445,ACC_000452,PERSONAL,1451,67083.48,7.09,PAYMENT,NJ,entertainment,mobile_app,DESKTOP,USD,False,192.168.138.119,0,,18,6,5,10,4,1,0,2.0906287310704004,micro,0,1
TXN_00004544,2025-10-05 19:02:09.017445,ACC_000166,PERSONAL,160,18649.21,464.24,PAYMENT,MD,grocery,atm,MOBILE,USD,False,192.168.217.64,0,,19,6,5,10,4,1,0,6.142553401470838,small,0,0
TXN_00000852,2025-10-05 22:49:20.017445,ACC_000204,BUSINESS,922,76522.78,5891.48,TRANSFER,IL,travel,phone,DESKTOP,USD,False,192.168.8.163,0,,22,6,5,10,4,1,0,8.681432240659426,xlarge,0,1
TXN_00008471,2025-10-06 01:12:44.017445,ACC_000228,PERSONAL,281,91118.97,33.03,PAYMENT,PA,grocery,atm,ATM,USD,True,192.168.1.99,0,,1,0,6,10,4,0,0,3.5272424885128144,micro,0,0
TXN_00006139,2025-10-06 05:01:49.017445,ACC_000422,BUSINESS,527,60190.79,59.68,PAYMENT,OH,utilities,online,DESKTOP,USD,False,192.168.25.59,0,,5,0,6,10,4,0,0,4.105614154480332,micro,0,0
TXN_00003011,2025-10-06 05:32:06.017445,ACC_000213,BUSINESS,1318,16194.18,359.98,WITHDRAWAL,WI,entertainment,phone,DESKTOP,USD,False,192.168.209.84,0,,5,0,6,10,4,0,0,5.888822555136103,small,0,1
TXN_00007026,2025-10-06 08:20:38.017445,ACC_000080,PERSONAL,3594,59711.32,724.07,PAYMENT,PA,utilities,mobile_app,MOBILE,USD,False,192.168.11.206,0,,8,0,6,10,4,0,0,6.586268201917995,medium,0,0
TXN_00000907,2025-10-06 09:18:26.017445,ACC_000054,PERSONAL,1618,78039.26,256.79,TRANSFER,CA,travel,mobile_app,MOBILE,USD,False,192.168.236.247,0,,9,0,6,10,4,0,1,5.552145299993241,small,0,1
TXN_00000072,2025-10-06 10:03:25.017445,ACC_000051,PERSONAL,3513,91599.53,65.62,DEPOSIT,MA,electronics,mobile_app,MOBILE,USD,False,192.168.187.87,1,OTHER_SUSPICIOUS,10,0,6,10,4,0,1,4.199004832765533,micro,0,1
TXN_00001791,2025-10-06 10:41:19.017445,ACC_000305,PERSONAL,262,94372.61,341.75,TRANSFER,MO,money_transfer,online,MOBILE,USD,False,192.168.10.188,0,,10,0,6,10,4,0,1,5.837001318442423,small,1,0
TXN_00006024,2025-10-06 12:18:54.017445,ACC_000156,BUSINESS,2546,998.7,5122.01,PURCHASE,NJ,healthcare,mobile_app,TABLET,EUR,True,192.168.134.135,0,,12,0,6,10,4,0,1,8.541497435918558,xlarge,0,0
TXN_00000007,2025-10-06 13:26:14.017445,ACC_000280,PERSONAL,3576,55834.88,4533.97,TRANSFER,FL,gambling,mobile_app,DESKTOP,USD,True,192.168.115.151,0,,13,0,6,10,4,0,1,8.419573747312361,large,1,0
TXN_00005206,2025-10-06 14:41:51.017445,ACC_000238,PERSONAL,2281,57807.84,287.36,PAYMENT,NC,jewelry,mobile_app,DESKTOP,USD,False,192.168.253.235,0,,14,0,6,10,4,0,1,5.664209699536378,small,1,0
TXN_00007705,2025-10-06 15:07:20.017445,ACC_000439,PERSONAL,1284,29648.34,31.09,TRANSFER,NC,retail,atm,ATM,USD,False,192.168.121.64,0,,15,0,6,10,4,0,1,3.4685444551217657,micro,0,0
